id,lat,lon,is_utility_pole,pole_type,model_flags,model_watch,lean,crossarm,vegetation,transformer,attachments_estimate,photos_assessed,capture_sequences,photo_shown_date,latest_available_photo_date,source_photo_url,nearest_osm_pole_m
newt-00312,42.3294133,-71.2469117,True,wood_utility,vegetation,,none,none_visible,touching,False,2,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1831158210797625&focus=photo,
newt-00313,42.328693,-71.24716,True,wood_utility,vegetation,,none,none_visible,touching,False,2,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1505691590778870&focus=photo,
newt-00314,42.328964,-71.24693,True,wood_utility,,lean_slight,slight,none_visible,none,True,2,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1104789181202145&focus=photo,
newt-00315,42.328484,-71.24742,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=25340666448857146&focus=photo,
newt-00316,42.32416,-71.24814,True,wood_utility,,lean_slight,slight,unclear,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1617501443031669&focus=photo,
newt-00317,42.3242393,-71.24819,True,wood_utility,,,none,intact,near,False,1,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1140212424646694&focus=photo,
newt-00318,42.324,-71.24798,True,wood_utility,,,none,none_visible,none,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1732807110701346&focus=photo,
newt-00319,42.3238293,-71.247608,True,wood_utility,double;lean;vegetation,,severe,none_visible,touching,False,1,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=770211009039330&focus=photo,
newt-00320,42.323814,-71.24813,True,wood_utility,vegetation,,none,none_visible,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=622126867375827&focus=photo,
newt-00321,42.324,-71.24822,True,wood_utility,vegetation,,none,unclear,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=2644624339210399&focus=photo,
newt-00322,42.323666,-71.247,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,2,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1314763900173174&focus=photo,
newt-00323,42.32355,-71.24704,False,other,,,unclear,none_visible,unclear,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1132088952351692&focus=photo,
newt-00324,42.3237127,-71.2473033,True,wood_utility,vegetation,,none,none_visible,touching,False,1,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1429637018105537&focus=photo,
newt-00325,42.32376,-71.24753,True,wood_utility,vegetation,,none,none_visible,touching,False,1,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=699294816458925&focus=photo,
newt-00326,42.327686,-71.24707,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=631760062970509&focus=photo,
newt-00327,42.328037,-71.24732,True,wood_utility,lean,,moderate,none_visible,near,False,1,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1349127996735594&focus=photo,
newt-00328,42.328487,-71.24782,True,wood_utility,vegetation,,none,none_visible,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1197904408764524&focus=photo,
newt-00329,42.328545,-71.247955,True,wood_utility,vegetation,,unclear,none_visible,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=764525599770052&focus=photo,
newt-00330,42.32794,-71.247246,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=618278531105596&focus=photo,
newt-00331,42.327847,-71.24719,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1225902526218423&focus=photo,
newt-00332,42.326866,-71.24665,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=738862968971852&focus=photo,
newt-00333,42.32704,-71.246735,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1890519411491398&focus=photo,
newt-00334,42.327175,-71.2468,True,wood_utility,,,none,none_visible,near,False,1,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1838005636790397&focus=photo,
newt-00335,42.326748,-71.24655,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1450436136279724&focus=photo,
newt-00336,42.32655,-71.246506,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1112744894127728&focus=photo,
newt-00337,42.328346,-71.2525,True,wood_utility,vegetation,,none,intact,touching,False,0,2,1,2024-04,2024-04,https://www.mapillary.com/app/?pKey=328504859942457&focus=photo,
newt-00338,42.32277,-71.2461,True,wood_utility,lean;vegetation,,moderate,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=626482970230182&focus=photo,
newt-00339,42.32298,-71.24633,True,wood_utility,,,none,none_visible,near,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=771810932215259&focus=photo,
newt-00340,42.321768,-71.2461733,True,wood_utility,vegetation,,unclear,none_visible,touching,False,0,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1783739348927554&focus=photo,
newt-00341,42.322267,-71.247268,True,wood_utility,vegetation,,none,none_visible,touching,False,0,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=625067197044313&focus=photo,
newt-00342,42.322456,-71.246895,True,wood_utility,vegetation,,none,none_visible,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1447118513122950&focus=photo,
newt-00343,42.322044,-71.247,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=766100982733381&focus=photo,
newt-00344,42.321968,-71.24439,True,wood_utility,vegetation,,none,none_visible,touching,False,2,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=2484965535223019&focus=photo,
newt-00345,42.32178,-71.24589,False,unclear,vegetation,,unclear,unclear,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1466966627873500&focus=photo,
newt-00346,42.3218214,-71.2456148,True,wood_utility,vegetation,,unclear,none_visible,touching,False,0,5,2,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1487770698896365&focus=photo,
newt-00347,42.322033,-71.24505,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,2,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=756610360512883&focus=photo,
newt-00348,42.3219667,-71.24366,True,wood_utility,vegetation,,unclear,intact,touching,False,2,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=24096300500041806&focus=photo,
newt-00349,42.32179,-71.246085,True,wood_utility,lean,,moderate,none_visible,near,False,1,4,2,2025-04,2025-08,https://www.mapillary.com/app/?pKey=569710052903070&focus=photo,
newt-00350,42.325356,-71.257835,True,wood_utility,,,none,none_visible,near,False,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=992857083036985&focus=photo,
newt-00351,42.32533,-71.25757,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,2,1,2025-03,2025-03,https://www.mapillary.com/app/?pKey=960902719563576&focus=photo,
newt-00352,42.328907,-71.24407,True,wood_utility,,,none,none_visible,near,False,2,2,1,2025-05,2025-05,https://www.mapillary.com/app/?pKey=4095853024075728&focus=photo,
newt-00353,42.324234,-71.24502,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=4110228212564521&focus=photo,
newt-00354,42.3247945,-71.2449975,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=781569547592094&focus=photo,
newt-00355,42.325073,-71.24489,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=3037114209796679&focus=photo,
newt-00356,42.32447,-71.24503,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1557307101908854&focus=photo,
newt-00357,42.324566,-71.245,False,unclear,,,unclear,none_visible,unclear,False,0,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=2151698302009248&focus=photo,
newt-00358,42.324192,-71.24517,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1163316925742857&focus=photo,
newt-00359,42.32504,-71.24504,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=3140509259444106&focus=photo,
newt-00360,42.324326,-71.24509,True,wood_utility,vegetation,,none,none_visible,touching,False,1,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=782898954108303&focus=photo,
newt-00361,42.326603,-71.25207,True,wood_utility,,,none,none_visible,none,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1311814093749521&focus=photo,
newt-00362,42.326508,-71.25173,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1319089232405925&focus=photo,
newt-00363,42.326134,-71.25098,True,wood_utility,lean;vegetation,,moderate,none_visible,touching,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=829087423016388&focus=photo,
newt-00364,42.32599,-71.250656,True,wood_utility,,,none,none_visible,near,False,0,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=810883171357068&focus=photo,
newt-00365,42.330402,-71.253426,False,unclear,,,unclear,unclear,unclear,False,0,2,1,2026-07,2026-07,https://www.mapillary.com/app/?pKey=1872061090868894&focus=photo,
newt-00366,42.327415,-71.24941,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=2281874738916424&focus=photo,
newt-00367,42.327347,-71.24884,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1201759515311824&focus=photo,
newt-00368,42.327156,-71.24975,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1319939566533474&focus=photo,
newt-00369,42.32736,-71.24914,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1318485969933636&focus=photo,
newt-00370,42.327377,-71.24952,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=657591737370661&focus=photo,
newt-00371,42.327404,-71.24925,False,unclear,vegetation,,unclear,none_visible,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=786276947244175&focus=photo,
newt-00372,42.32784,-71.2518,True,wood_utility,,,none,none_visible,near,False,0,1,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=293061550476792&focus=photo,
newt-00373,42.32763,-71.2516,True,wood_utility,vegetation,lean_slight,slight,intact,touching,False,1,1,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=291914833937945&focus=photo,
newt-00374,42.3268877,-71.2538797,True,wood_utility,,,none,intact,near,False,1,6,3,2026-02,2026-02,https://www.mapillary.com/app/?pKey=1982967665588583&focus=photo,
newt-00375,42.332626,-71.254944,True,wood_utility,,,none,none_visible,near,False,1,2,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=791479848981504&focus=photo,
newt-00376,42.325649,-71.256645,True,wood_utility,,lean_slight,slight,intact,near,False,2,4,2,2025-03,2025-04,https://www.mapillary.com/app/?pKey=1220098392874249&focus=photo,
newt-00377,42.325768,-71.256275,True,wood_utility,,,none,intact,near,False,2,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1447412369938885&focus=photo,
newt-00378,42.3257029,-71.256504,True,wood_utility,lean,,moderate,intact,near,False,2,7,3,2025-04,2025-04,https://www.mapillary.com/app/?pKey=637500125930310&focus=photo,
newt-00379,42.32832,-71.25232,True,wood_utility,,,unclear,unclear,unclear,False,1,1,1,2024-03,2024-03,https://www.mapillary.com/app/?pKey=402794545728891&focus=photo,
newt-00380,42.330936,-71.255806,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,2,1,2026-06,2026-06,https://www.mapillary.com/app/?pKey=1510930770681519&focus=photo,
newt-00381,42.324929,-71.248215,True,wood_utility,double;vegetation,,none,none_visible,touching,False,1,5,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1281979247051263&focus=photo,
newt-00382,42.325253,-71.24813,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=24284083327925842&focus=photo,
newt-00383,42.325439,-71.248205,True,wood_utility,vegetation,,none,none_visible,touching,False,1,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1078372587842984&focus=photo,
newt-00384,42.324745,-71.24855,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=24390658747259304&focus=photo,
newt-00385,42.32516,-71.248146,False,unclear,vegetation,,unclear,none_visible,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=24371363632557671&focus=photo,
newt-00386,42.324837,-71.248405,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=24518773171110810&focus=photo,
newt-00387,42.32488,-71.248856,True,wood_utility,,,none,none_visible,near,True,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1434316551120724&focus=photo,
newt-00388,42.32593,-71.24842,True,wood_utility,,,none,none_visible,near,True,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1460143268561621&focus=photo,
newt-00389,42.326669,-71.2541887,True,wood_utility,,,none,intact,near,False,1,6,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=509270728922986&focus=photo,
newt-00390,42.3261976,-71.2548003,True,wood_utility,,,none,none_visible,none,True,1,7,4,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1832985823905712&focus=photo,
newt-00391,42.326324,-71.25454,True,wood_utility,,,none,intact,near,False,2,2,1,2025-03,2025-03,https://www.mapillary.com/app/?pKey=657888436613499&focus=photo,
newt-00392,42.3323,-71.256102,True,wood_utility,,,none,none_visible,near,False,2,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=693363589931077&focus=photo,
newt-00393,42.33248,-71.25576,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=718808397158130&focus=photo,
newt-00394,42.3322335,-71.25625,True,wood_utility,vegetation,,none,unclear,touching,False,1,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=654946313813007&focus=photo,
newt-00395,42.332603,-71.255394,True,wood_utility,,lean_slight,slight,intact,near,False,2,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1873340410084782&focus=photo,
newt-00396,42.332422,-71.25589,True,wood_utility,,lean_slight,slight,intact,near,False,0,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1221685439578705&focus=photo,
newt-00397,42.332344,-71.256004,True,wood_utility,,,none,intact,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1088553166367695&focus=photo,
newt-00398,42.332996,-71.254684,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=993931306208889&focus=photo,
newt-00399,42.3306275,-71.248015,True,wood_utility,,,none,none_visible,near,False,1,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=2593858470960295&focus=photo,
newt-00400,42.330422,-71.2482025,True,wood_utility,,,none,intact,near,False,0,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1022960569237706&focus=photo,
newt-00401,42.3303303,-71.2482933,True,wood_utility,,,none,intact,near,False,1,6,3,2025-07,2025-07,https://www.mapillary.com/app/?pKey=1055048760169209&focus=photo,
newt-00402,42.330677,-71.24807,True,wood_utility,,,none,intact,near,True,2,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=3671416566336535&focus=photo,
newt-00403,42.321987,-71.24454,True,wood_utility,,,none,none_visible,none,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=690518880233718&focus=photo,
newt-00404,42.32198,-71.24485,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1398585531173260&focus=photo,
newt-00405,42.3219433,-71.2452517,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1347184219719254&focus=photo,
newt-00406,42.322094,-71.24515,True,concrete_or_steel_utility,,,none,none_visible,near,False,2,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=677702537995298&focus=photo,
newt-00407,42.321938,-71.24681,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=976323708040335&focus=photo,
newt-00408,42.327207,-71.2533267,True,wood_utility,,,none,none_visible,near,False,2,6,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=535379172634633&focus=photo,
newt-00409,42.32736,-71.25356,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,2,1,2025-03,2025-03,https://www.mapillary.com/app/?pKey=669602768876353&focus=photo,
newt-00410,42.326839,-71.25396,True,wood_utility,,,none,none_visible,near,False,1,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=661479336476958&focus=photo,
newt-00411,42.325287,-71.25813,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,1,1,2025-03,2025-03,https://www.mapillary.com/app/?pKey=1376929586663921&focus=photo,
newt-00412,42.32656,-71.2542575,True,wood_utility,,lean_slight,slight,intact,near,False,2,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1190606509166772&focus=photo,
newt-00413,42.325867,-71.25591,True,wood_utility,,lean_slight,slight,unclear,near,False,2,2,1,2025-03,2025-03,https://www.mapillary.com/app/?pKey=639467769041208&focus=photo,
newt-00414,42.3259051,-71.255842,True,wood_utility,double,lean_slight,slight,intact,near,False,2,7,3,2025-04,2025-04,https://www.mapillary.com/app/?pKey=647089908176681&focus=photo,
newt-00415,42.3257585,-71.256365,True,wood_utility,,,none,intact,near,False,2,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=3593020187497417&focus=photo,
newt-00416,42.325632,-71.256737,True,wood_utility,,,none,none_visible,near,False,2,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1114710153744431&focus=photo,
newt-00417,42.325573,-71.25669,True,wood_utility,,,none,intact,none,True,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=686073363987234&focus=photo,
newt-00418,42.326442,-71.25452,True,wood_utility,double,,none,none_visible,near,False,1,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=4084060555210696&focus=photo,
newt-00419,42.3258014,-71.2562104,True,wood_utility,,,none,intact,near,False,2,5,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=667271506034793&focus=photo,
newt-00420,42.3258943,-71.2556567,True,wood_utility,,,none,intact,near,False,1,6,3,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1419916352712971&focus=photo,
newt-00421,42.326102,-71.255278,True,wood_utility,,,none,intact,near,True,2,5,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=533094029490932&focus=photo,
newt-00422,42.3260445,-71.25547,True,wood_utility,,,none,intact,none,False,2,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=542569888879548&focus=photo,
newt-00423,42.3260587,-71.25504,True,wood_utility,,,none,none_visible,none,True,2,3,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1056330353196850&focus=photo,
newt-00424,42.325912,-71.25575,True,wood_utility,,,none,intact,none,False,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1866499140768003&focus=photo,
newt-00425,42.32581,-71.256118,True,wood_utility,,,none,intact,near,False,1,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=667271506034793&focus=photo,
newt-00426,42.326115,-71.255105,True,wood_utility,,lean_slight,slight,none_visible,none,True,2,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=2035618596946690&focus=photo,
newt-00427,42.329853,-71.248634,True,wood_utility,,lean_slight,slight,none_visible,near,False,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=3070046139800543&focus=photo,
newt-00428,42.329918,-71.249016,False,street_light,,,none,none_visible,near,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=957103403244783&focus=photo,
newt-00429,42.326776,-71.254005,True,wood_utility,,,none,intact,near,False,1,4,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1319674485957530&focus=photo,
newt-00430,42.3275827,-71.253105,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,3,2,2025-04,2025-04,https://www.mapillary.com/app/?pKey=3347319328743158&focus=photo,
newt-00431,42.32926,-71.250275,True,wood_utility,,,none,none_visible,none,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1211271984332115&focus=photo,
newt-00432,42.329468,-71.25748,True,wood_utility,,,none,none_visible,near,True,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1856643578524565&focus=photo,
newt-00433,42.329437,-71.2572,True,wood_utility,,,none,none_visible,near,False,2,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1193401138655004&focus=photo,
newt-00434,42.329407,-71.25651,True,wood_utility,,,none,none_visible,none,False,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=996050026067281&focus=photo,
newt-00435,42.332115,-71.25909,True,wood_utility,,,none,none_visible,near,False,2,2,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=1387344409644827&focus=photo,
newt-00436,42.3318,-71.2592,True,wood_utility,lean,,moderate,none_visible,near,False,2,1,1,2025-10,2025-10,https://www.mapillary.com/app/?pKey=2009826723101186&focus=photo,
newt-00437,42.329597,-71.24977,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=24376616355261110&focus=photo,
newt-00438,42.32744,-71.252884,True,wood_utility,,lean_slight,slight,intact,near,False,2,2,1,2025-05,2025-05,https://www.mapillary.com/app/?pKey=1219428226566893&focus=photo,
newt-00439,42.328156,-71.25234,True,wood_utility,,,none,intact,none,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1952127402275062&focus=photo,
newt-00440,42.325993,-71.255516,True,wood_utility,,,none,intact,none,False,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=564130492834948&focus=photo,
newt-00441,42.3242517,-71.2478817,True,wood_utility,,lean_slight,slight,none_visible,none,False,1,3,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=559779466744983&focus=photo,
newt-00442,42.324203,-71.24774,True,wood_utility,,lean_slight,slight,none_visible,near,False,1,4,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1202364598232944&focus=photo,
newt-00443,42.323605,-71.24653,True,wood_utility,vegetation,,none,none_visible,touching,False,1,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=674939564935596&focus=photo,
newt-00444,42.323616,-71.246635,True,wood_utility,,lean_slight,slight,none_visible,near,True,1,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1463300838431370&focus=photo,
newt-00445,42.32392,-71.24721,True,wood_utility,,,none,none_visible,near,True,1,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=655437220429827&focus=photo,
newt-00446,42.32383,-71.24702,True,wood_utility,,lean_slight,slight,none_visible,near,True,1,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1412980023376499&focus=photo,
newt-00447,42.322983,-71.24596,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=553942660641369&focus=photo,
newt-00448,42.32335,-71.2463,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=8918998071535399&focus=photo,
newt-00449,42.323166,-71.24613,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1015760550027346&focus=photo,
newt-00450,42.32345,-71.24632,True,wood_utility,,,none,intact,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=992627446338933&focus=photo,
newt-00451,42.323277,-71.24622,True,wood_utility,,lean_slight,slight,none_visible,none,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=681033324448754&focus=photo,
newt-00452,42.322784,-71.245705,False,street_light,vegetation,,none,none_visible,touching,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1807407906499480&focus=photo,
newt-00453,42.322895,-71.24584,True,wood_utility,,,none,none_visible,near,False,1,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=640758418766187&focus=photo,
newt-00454,42.32306,-71.24604,True,wood_utility,,lean_slight,slight,none_visible,near,False,0,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=524959314018494&focus=photo,
newt-00455,42.32736,-71.2531,True,wood_utility,,lean_slight,slight,intact,near,False,2,2,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=561079650365592&focus=photo,
newt-00456,42.32882,-71.25115,True,wood_utility,,lean_slight,slight,intact,near,False,0,1,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=1702954067285820&focus=photo,
newt-00457,42.326206,-71.24409,True,wood_utility,vegetation,lean_slight,slight,unclear,touching,False,0,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1788896245053977&focus=photo,
newt-00458,42.32488,-71.244896,True,wood_utility,vegetation,,unclear,unclear,touching,False,1,1,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=775194828493194&focus=photo,
newt-00459,42.325874,-71.24421,True,wood_utility,vegetation,,none,none_visible,touching,False,2,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1300148654858347&focus=photo,
newt-00460,42.32562,-71.244576,True,wood_utility,vegetation,,none,none_visible,touching,False,1,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=790688593321168&focus=photo,
newt-00461,42.32551,-71.24438,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,3,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=622192874298161&focus=photo,
newt-00462,42.325302,-71.2447,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=750330184586202&focus=photo,
newt-00463,42.3262935,-71.2442225,True,wood_utility,vegetation,,unclear,unclear,touching,False,0,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1931915944251900&focus=photo,
newt-00464,42.32608,-71.24403,False,unclear,,,unclear,unclear,unclear,False,0,2,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1307585110744156&focus=photo,
newt-00465,42.3260265,-71.244195,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,0,4,1,2025-08,2025-08,https://www.mapillary.com/app/?pKey=1804109466851376&focus=photo,
newt-00466,42.322982,-71.2479517,True,wood_utility,vegetation,lean_slight,slight,none_visible,touching,False,1,6,1,2025-04,2025-04,https://www.mapillary.com/app/?pKey=2905404212972001&focus=photo,
